"","SubjectNo","Education"
"25326",26,"College"
"25327",26,"College"
"25328",26,"College"
"25329",26,"College"
"25330",26,"College"
"25331",26,"College"
"25332",26,"College"
"25333",26,"College"
"25334",26,"College"
"25335",26,"College"
"25336",26,"College"
"25337",26,"College"
"25338",26,"College"
"25339",26,"College"
"25340",26,"College"
"25341",26,"College"
"25342",26,"College"
"25343",26,"College"
"25344",26,"College"
"25345",26,"College"
"25346",26,"College"
"25347",26,"College"
"25348",26,"College"
"25349",26,"College"
"25350",26,"College"
"25351",26,"College"
"25352",26,"College"
"25353",26,"College"
"25354",26,"College"
"25355",26,"College"
"25356",26,"College"
"25357",26,"College"
"25358",26,"College"
"25359",26,"College"
"25360",26,"College"
"25361",26,"College"
"25362",26,"College"
"25363",26,"College"
"25364",26,"College"
"25365",26,"College"
"25366",26,"College"
"25367",26,"College"
"25368",26,"College"
"25369",26,"College"
"25370",26,"College"
"25371",26,"College"
"25372",26,"College"
"25373",26,"College"
"25374",26,"College"
"25375",26,"College"
"25376",26,"College"
"25377",26,"College"
"25378",26,"College"
"25379",26,"College"
"25380",26,"College"
"25381",26,"College"
"25382",26,"College"
"25383",26,"College"
"25384",26,"College"
"25385",26,"College"
"25386",26,"College"
"25387",26,"College"
"25388",26,"College"
"25389",26,"College"
"25390",26,"College"
"25391",26,"College"
"25392",26,"College"
"25393",26,"College"
"25394",26,"College"
"25395",26,"College"
"25396",26,"College"
"25397",26,"College"
"25398",26,"College"
"25399",26,"College"
"25400",26,"College"
"25401",26,"College"
"25402",26,"College"
"25403",26,"College"
"25404",26,"College"
"25405",26,"College"
"25406",26,"College"
"25407",26,"College"
"25408",26,"College"
"25409",26,"College"
"25410",26,"College"
"25411",26,"College"
"25412",26,"College"
"25413",26,"College"
"25414",26,"College"
"25415",26,"College"
"25416",26,"College"
"25417",26,"College"
"25418",26,"College"
"25419",26,"College"
"25420",26,"College"
"25421",26,"College"
"25422",26,"College"
"25423",26,"College"
"25424",26,"College"
"25425",26,"College"
"25426",26,"College"
"25427",26,"College"
"25428",26,"College"
"25429",26,"College"
"25430",26,"College"
"25431",26,"College"
"25432",26,"College"
"25433",26,"College"
"25434",26,"College"
"25435",26,"College"
"25436",26,"College"
"25437",26,"College"
"25438",26,"College"
"25439",26,"College"
"25440",26,"College"
"25441",26,"College"
"25442",26,"College"
"25443",26,"College"
"25444",26,"College"
"25445",26,"College"
"25446",26,"College"
"25447",26,"College"
"25448",26,"College"
"25449",26,"College"
"25450",26,"College"
"25451",26,"College"
"25452",26,"College"
"25453",26,"College"
"25454",26,"College"
"25455",26,"College"
"25456",26,"College"
"25457",26,"College"
"25458",26,"College"
"25459",26,"College"
"25460",26,"College"
"25461",26,"College"
"25462",26,"College"
"25463",26,"College"
"25464",26,"College"
"25465",26,"College"
"25466",26,"College"
"25467",26,"College"
"25468",26,"College"
"25469",26,"College"
"25470",26,"College"
"25471",26,"College"
"25472",26,"College"
"25473",26,"College"
"25474",26,"College"
"25475",26,"College"
"25476",26,"College"
"25477",26,"College"
"25478",26,"College"
"25479",26,"College"
"25480",26,"College"
"25481",26,"College"
"25482",26,"College"
"25483",26,"College"
"25484",26,"College"
"25485",26,"College"
"25486",26,"College"
"25487",26,"College"
"25488",26,"College"
"25489",26,"College"
"25490",26,"College"
"25491",26,"College"
"25492",26,"College"
"25493",26,"College"
"25494",26,"College"
"25495",26,"College"
"25496",26,"College"
"25497",26,"College"
"25498",26,"College"
"25499",26,"College"
"25500",26,"College"
"25501",26,"College"
"25502",26,"College"
"25503",26,"College"
"25504",26,"College"
"25505",26,"College"
"25506",26,"College"
"25507",26,"College"
"25508",26,"College"
"25509",26,"College"
"25510",26,"College"
"25511",26,"College"
"25512",26,"College"
"25513",26,"College"
"25514",26,"College"
"25515",26,"College"
"25516",26,"College"
"25517",26,"College"
"25518",26,"College"
"25519",26,"College"
"25520",26,"College"
"25521",26,"College"
"25522",26,"College"
"25523",26,"College"
"25524",26,"College"
"25525",26,"College"
"25526",26,"College"
"25527",26,"College"
"25528",26,"College"
"25529",26,"College"
"25530",26,"College"
"25531",26,"College"
"25532",26,"College"
"25533",26,"College"
"25534",26,"College"
"25535",26,"College"
"25536",26,"College"
"25537",26,"College"
"25538",26,"College"
"25539",26,"College"
"25540",26,"College"
"25541",26,"College"
"25542",26,"College"
"25543",26,"College"
"25544",26,"College"
"25545",26,"College"
"25546",26,"College"
"25547",26,"College"
"25548",26,"College"
"25549",26,"College"
"25550",26,"College"
"25551",26,"College"
"25552",26,"College"
"25553",26,"College"
"25554",26,"College"
"25555",26,"College"
"25556",26,"College"
"25557",26,"College"
"25558",26,"College"
"25559",26,"College"
"25560",26,"College"
"25561",26,"College"
"25562",26,"College"
"25563",26,"College"
"25564",26,"College"
"25565",26,"College"
"25566",26,"College"
"25567",26,"College"
"25568",26,"College"
"25569",26,"College"
"25570",26,"College"
"25571",26,"College"
"25572",26,"College"
"25573",26,"College"
"25574",26,"College"
"25575",26,"College"
"25576",26,"College"
"25577",26,"College"
"25578",26,"College"
"25579",26,"College"
"25580",26,"College"
"25581",26,"College"
"25582",26,"College"
"25583",26,"College"
"25584",26,"College"
"25585",26,"College"
"25586",26,"College"
"25587",26,"College"
"25588",26,"College"
"25589",26,"College"
"25590",26,"College"
"25591",26,"College"
"25592",26,"College"
"25593",26,"College"
"25594",26,"College"
"25595",26,"College"
"25596",26,"College"
"25597",26,"College"
"25598",26,"College"
"25599",26,"College"
"25600",26,"College"
"25601",26,"College"
"25602",26,"College"
"25603",26,"College"
"25604",26,"College"
"25605",26,"College"
"25606",26,"College"
"25607",26,"College"
"25608",26,"College"
"25609",26,"College"
"25610",26,"College"
"25611",26,"College"
"25612",26,"College"
"25613",26,"College"
"25614",26,"College"
"25615",26,"College"
"25616",26,"College"
"25617",26,"College"
"25618",26,"College"
"25619",26,"College"
"25620",26,"College"
"25621",26,"College"
"25622",26,"College"
"25623",26,"College"
"25624",26,"College"
"25625",26,"College"
"25626",26,"College"
"25627",26,"College"
"25628",26,"College"
"25629",26,"College"
"25630",26,"College"
"25631",26,"College"
"25632",26,"College"
"25633",26,"College"
"25634",26,"College"
"25635",26,"College"
"25636",26,"College"
"25637",26,"College"
"25638",26,"College"
"25639",26,"College"
"25640",26,"College"
"25641",26,"College"
"25642",26,"College"
"25643",26,"College"
"25644",26,"College"
"25645",26,"College"
"25646",26,"College"
"25647",26,"College"
"25648",26,"College"
"25649",26,"College"
"25650",26,"College"
"25651",26,"College"
"25652",26,"College"
"25653",26,"College"
"25654",26,"College"
"25655",26,"College"
"25656",26,"College"
"25657",26,"College"
"25658",26,"College"
"25659",26,"College"
"25660",26,"College"
"25661",26,"College"
"25662",26,"College"
"25663",26,"College"
"25664",26,"College"
"25665",26,"College"
"25666",26,"College"
"25667",26,"College"
"25668",26,"College"
"25669",26,"College"
"25670",26,"College"
"25671",26,"College"
"25672",26,"College"
"25673",26,"College"
"25674",26,"College"
"25675",26,"College"
"25676",26,"College"
"25677",26,"College"
"25678",26,"College"
"25679",26,"College"
"25680",26,"College"
"25681",26,"College"
"25682",26,"College"
"25683",26,"College"
"25684",26,"College"
"25685",26,"College"
"25686",26,"College"
"25687",26,"College"
"25688",26,"College"
"25689",26,"College"
"25690",26,"College"
"25691",26,"College"
"25692",26,"College"
"25693",26,"College"
"25694",26,"College"
"25695",26,"College"
"25696",26,"College"
"25697",26,"College"
"25698",26,"College"
"25699",26,"College"
"25700",26,"College"
"25701",26,"College"
"25702",26,"College"
"25703",26,"College"
"25704",26,"College"
"25705",26,"College"
"25706",26,"College"
"25707",26,"College"
"25708",26,"College"
"25709",26,"College"
"25710",26,"College"
"25711",26,"College"
"25712",26,"College"
"25713",26,"College"
"25714",26,"College"
"25715",26,"College"
"25716",26,"College"
"25717",26,"College"
"25718",26,"College"
"25719",26,"College"
"25720",26,"College"
"25721",26,"College"
"25722",26,"College"
"25723",26,"College"
"25724",26,"College"
"25725",26,"College"
"25726",26,"College"
"25727",26,"College"
"25728",26,"College"
"25729",26,"College"
"25730",26,"College"
"25731",26,"College"
"25732",26,"College"
"25733",26,"College"
"25734",26,"College"
"25735",26,"College"
"25736",26,"College"
"25737",26,"College"
"25738",26,"College"
"25739",26,"College"
"25740",26,"College"
"25741",26,"College"
"25742",26,"College"
"25743",26,"College"
"25744",26,"College"
"25745",26,"College"
"25746",26,"College"
"25747",26,"College"
"25748",26,"College"
"25749",26,"College"
"25750",26,"College"
"25751",26,"College"
"25752",26,"College"
"25753",26,"College"
"25754",26,"College"
"25755",26,"College"
"25756",26,"College"
"25757",26,"College"
"25758",26,"College"
"25759",26,"College"
"25760",26,"College"
"25761",26,"College"
"25762",26,"College"
"25763",26,"College"
"25764",26,"College"
"25765",26,"College"
"25766",26,"College"
"25767",26,"College"
"25768",26,"College"
"25769",26,"College"
"25770",26,"College"
"25771",26,"College"
"25772",26,"College"
"25773",26,"College"
"25774",26,"College"
"25775",26,"College"
"25776",26,"College"
"25777",26,"College"
"25778",26,"College"
"25779",26,"College"
"25780",26,"College"
"25781",26,"College"
"25782",26,"College"
"25783",26,"College"
"25784",26,"College"
"25785",26,"College"
"25786",26,"College"
"25787",26,"College"
"25788",26,"College"
"25789",26,"College"
"25790",26,"College"
"25791",26,"College"
"25792",26,"College"
"25793",26,"College"
"25794",26,"College"
"25795",26,"College"
"25796",26,"College"
"25797",26,"College"
"25798",26,"College"
"25799",26,"College"
"25800",26,"College"
"25801",26,"College"
"25802",26,"College"
"25803",26,"College"
"25804",26,"College"
"25805",26,"College"
"25806",26,"College"
"25807",26,"College"
"25808",26,"College"
"25809",26,"College"
"25810",26,"College"
"25811",26,"College"
"25812",26,"College"
"25813",26,"College"
"25814",26,"College"
"25815",26,"College"
"25816",26,"College"
"25817",26,"College"
"25818",26,"College"
"25819",26,"College"
"25820",26,"College"
"25821",26,"College"
"25822",26,"College"
"25823",26,"College"
"25824",26,"College"
"25825",26,"College"
"25826",26,"College"
"25827",26,"College"
"25828",26,"College"
"25829",26,"College"
"25830",26,"College"
"25831",26,"College"
"25832",26,"College"
"25833",26,"College"
"25834",26,"College"
"25835",26,"College"
"25836",26,"College"
"25837",26,"College"
"25838",26,"College"
"25839",26,"College"
"25840",26,"College"
"25841",26,"College"
"25842",26,"College"
"25843",26,"College"
"25844",26,"College"
"25845",26,"College"
"25846",26,"College"
"25847",26,"College"
"25848",26,"College"
"25849",26,"College"
"25850",26,"College"
"25851",26,"College"
"25852",26,"College"
"25853",26,"College"
"25854",26,"College"
"25855",26,"College"
"25856",26,"College"
"25857",26,"College"
"25858",26,"College"
"25859",26,"College"
"25860",26,"College"
"25861",26,"College"
"25862",26,"College"
"25863",26,"College"
"25864",26,"College"
"25865",26,"College"
"25866",26,"College"
"25867",26,"College"
"25868",26,"College"
"25869",26,"College"
"25870",26,"College"
"25871",26,"College"
"25872",26,"College"
"25873",26,"College"
"25874",26,"College"
"25875",26,"College"
"25876",26,"College"
"25877",26,"College"
"25878",26,"College"
"25879",26,"College"
"25880",26,"College"
"25881",26,"College"
"25882",26,"College"
"25883",26,"College"
"25884",26,"College"
"25885",26,"College"
"25886",26,"College"
"25887",26,"College"
"25888",26,"College"
"25889",26,"College"
"25890",26,"College"
"25891",26,"College"
"25892",26,"College"
"25893",26,"College"
"25894",26,"College"
"25895",26,"College"
"25896",26,"College"
"25897",26,"College"
"25898",26,"College"
"25899",26,"College"
"25900",26,"College"
"25901",26,"College"
"25902",26,"College"
"25903",26,"College"
"25904",26,"College"
"25905",26,"College"
"25906",26,"College"
"25907",26,"College"
"25908",26,"College"
"25909",26,"College"
"25910",26,"College"
"25911",26,"College"
"25912",26,"College"
"25913",26,"College"
"25914",26,"College"
"25915",26,"College"
"25916",26,"College"
"25917",26,"College"
"25918",26,"College"
"25919",26,"College"
"25920",26,"College"
"25921",26,"College"
"25922",26,"College"
"25923",26,"College"
"25924",26,"College"
"25925",26,"College"
"25926",26,"College"
"25927",26,"College"
"25928",26,"College"
"25929",26,"College"
"25930",26,"College"
"25931",26,"College"
"25932",26,"College"
"25933",26,"College"
"25934",26,"College"
"25935",26,"College"
"25936",26,"College"
"25937",26,"College"
"25938",26,"College"
"25939",26,"College"
"25940",26,"College"
"25941",26,"College"
"25942",26,"College"
"25943",26,"College"
"25944",26,"College"
"25945",26,"College"
"25946",26,"College"
"25947",26,"College"
"25948",26,"College"
"25949",26,"College"
"25950",26,"College"
"25951",26,"College"
"25952",26,"College"
"25953",26,"College"
"25954",26,"College"
"25955",26,"College"
"25956",26,"College"
"25957",26,"College"
"25958",26,"College"
"25959",26,"College"
"25960",26,"College"
"25961",26,"College"
"25962",26,"College"
"25963",26,"College"
"25964",26,"College"
"25965",26,"College"
"25966",26,"College"
"25967",26,"College"
"25968",26,"College"
"25969",26,"College"
"25970",26,"College"
"25971",26,"College"
"25972",26,"College"
"25973",26,"College"
"25974",26,"College"
"25975",26,"College"
"25976",26,"College"
"25977",26,"College"
"25978",26,"College"
"25979",26,"College"
"25980",26,"College"
"25981",26,"College"
"25982",26,"College"
"25983",26,"College"
"25984",26,"College"
"25985",26,"College"
"25986",26,"College"
"25987",26,"College"
"25988",26,"College"
"25989",26,"College"
"25990",26,"College"
"25991",26,"College"
"25992",26,"College"
"25993",26,"College"
"25994",26,"College"
"25995",26,"College"
"25996",26,"College"
"25997",26,"College"
"25998",26,"College"
"25999",26,"College"
"26000",26,"College"
"26001",27,"College"
"26002",27,"College"
"26003",27,"College"
"26004",27,"College"
"26005",27,"College"
"26006",27,"College"
"26007",27,"College"
"26008",27,"College"
"26009",27,"College"
"26010",27,"College"
"26011",27,"College"
"26012",27,"College"
"26013",27,"College"
"26014",27,"College"
"26015",27,"College"
"26016",27,"College"
"26017",27,"College"
"26018",27,"College"
"26019",27,"College"
"26020",27,"College"
"26021",27,"College"
"26022",27,"College"
"26023",27,"College"
"26024",27,"College"
"26025",27,"College"
"26026",27,"College"
"26027",27,"College"
"26028",27,"College"
"26029",27,"College"
"26030",27,"College"
"26031",27,"College"
"26032",27,"College"
"26033",27,"College"
"26034",27,"College"
"26035",27,"College"
"26036",27,"College"
"26037",27,"College"
"26038",27,"College"
"26039",27,"College"
"26040",27,"College"
"26041",27,"College"
"26042",27,"College"
"26043",27,"College"
"26044",27,"College"
"26045",27,"College"
"26046",27,"College"
"26047",27,"College"
"26048",27,"College"
"26049",27,"College"
"26050",27,"College"
"26051",27,"College"
"26052",27,"College"
"26053",27,"College"
"26054",27,"College"
"26055",27,"College"
"26056",27,"College"
"26057",27,"College"
"26058",27,"College"
"26059",27,"College"
"26060",27,"College"
"26061",27,"College"
"26062",27,"College"
"26063",27,"College"
"26064",27,"College"
"26065",27,"College"
"26066",27,"College"
"26067",27,"College"
"26068",27,"College"
"26069",27,"College"
"26070",27,"College"
"26071",27,"College"
"26072",27,"College"
"26073",27,"College"
"26074",27,"College"
"26075",27,"College"
"26076",27,"College"
"26077",27,"College"
"26078",27,"College"
"26079",27,"College"
"26080",27,"College"
"26081",27,"College"
"26082",27,"College"
"26083",27,"College"
"26084",27,"College"
"26085",27,"College"
"26086",27,"College"
"26087",27,"College"
"26088",27,"College"
"26089",27,"College"
"26090",27,"College"
"26091",27,"College"
"26092",27,"College"
"26093",27,"College"
"26094",27,"College"
"26095",27,"College"
"26096",27,"College"
"26097",27,"College"
"26098",27,"College"
"26099",27,"College"
"26100",27,"College"
"26101",27,"College"
"26102",27,"College"
"26103",27,"College"
"26104",27,"College"
"26105",27,"College"
"26106",27,"College"
"26107",27,"College"
"26108",27,"College"
"26109",27,"College"
"26110",27,"College"
"26111",27,"College"
"26112",27,"College"
"26113",27,"College"
"26114",27,"College"
"26115",27,"College"
"26116",27,"College"
"26117",27,"College"
"26118",27,"College"
"26119",27,"College"
"26120",27,"College"
"26121",27,"College"
"26122",27,"College"
"26123",27,"College"
"26124",27,"College"
"26125",27,"College"
"26126",27,"College"
"26127",27,"College"
"26128",27,"College"
"26129",27,"College"
"26130",27,"College"
"26131",27,"College"
"26132",27,"College"
"26133",27,"College"
"26134",27,"College"
"26135",27,"College"
"26136",27,"College"
"26137",27,"College"
"26138",27,"College"
"26139",27,"College"
"26140",27,"College"
"26141",27,"College"
"26142",27,"College"
"26143",27,"College"
"26144",27,"College"
"26145",27,"College"
"26146",27,"College"
"26147",27,"College"
"26148",27,"College"
"26149",27,"College"
"26150",27,"College"
"26151",27,"College"
"26152",27,"College"
"26153",27,"College"
"26154",27,"College"
"26155",27,"College"
"26156",27,"College"
"26157",27,"College"
"26158",27,"College"
"26159",27,"College"
"26160",27,"College"
"26161",27,"College"
"26162",27,"College"
"26163",27,"College"
"26164",27,"College"
"26165",27,"College"
"26166",27,"College"
"26167",27,"College"
"26168",27,"College"
"26169",27,"College"
"26170",27,"College"
"26171",27,"College"
"26172",27,"College"
"26173",27,"College"
"26174",27,"College"
"26175",27,"College"
"26176",27,"College"
"26177",27,"College"
"26178",27,"College"
"26179",27,"College"
"26180",27,"College"
"26181",27,"College"
"26182",27,"College"
"26183",27,"College"
"26184",27,"College"
"26185",27,"College"
"26186",27,"College"
"26187",27,"College"
"26188",27,"College"
"26189",27,"College"
"26190",27,"College"
"26191",27,"College"
"26192",27,"College"
"26193",27,"College"
"26194",27,"College"
"26195",27,"College"
"26196",27,"College"
"26197",27,"College"
"26198",27,"College"
"26199",27,"College"
"26200",27,"College"
"26201",27,"College"
"26202",27,"College"
"26203",27,"College"
"26204",27,"College"
"26205",27,"College"
"26206",27,"College"
"26207",27,"College"
"26208",27,"College"
"26209",27,"College"
"26210",27,"College"
"26211",27,"College"
"26212",27,"College"
"26213",27,"College"
"26214",27,"College"
"26215",27,"College"
"26216",27,"College"
"26217",27,"College"
"26218",27,"College"
"26219",27,"College"
"26220",27,"College"
"26221",27,"College"
"26222",27,"College"
"26223",27,"College"
"26224",27,"College"
"26225",27,"College"
"26226",27,"College"
"26227",27,"College"
"26228",27,"College"
"26229",27,"College"
"26230",27,"College"
"26231",27,"College"
"26232",27,"College"
"26233",27,"College"
"26234",27,"College"
"26235",27,"College"
"26236",27,"College"
"26237",27,"College"
"26238",27,"College"
"26239",27,"College"
"26240",27,"College"
"26241",27,"College"
"26242",27,"College"
"26243",27,"College"
"26244",27,"College"
"26245",27,"College"
"26246",27,"College"
"26247",27,"College"
"26248",27,"College"
"26249",27,"College"
"26250",27,"College"
"26251",27,"College"
"26252",27,"College"
"26253",27,"College"
"26254",27,"College"
"26255",27,"College"
"26256",27,"College"
"26257",27,"College"
"26258",27,"College"
"26259",27,"College"
"26260",27,"College"
"26261",27,"College"
"26262",27,"College"
"26263",27,"College"
"26264",27,"College"
"26265",27,"College"
"26266",27,"College"
"26267",27,"College"
"26268",27,"College"
"26269",27,"College"
"26270",27,"College"
"26271",27,"College"
"26272",27,"College"
"26273",27,"College"
"26274",27,"College"
"26275",27,"College"
"26276",27,"College"
"26277",27,"College"
"26278",27,"College"
"26279",27,"College"
"26280",27,"College"
"26281",27,"College"
"26282",27,"College"
"26283",27,"College"
"26284",27,"College"
"26285",27,"College"
"26286",27,"College"
"26287",27,"College"
"26288",27,"College"
"26289",27,"College"
"26290",27,"College"
"26291",27,"College"
"26292",27,"College"
"26293",27,"College"
"26294",27,"College"
"26295",27,"College"
"26296",27,"College"
"26297",27,"College"
"26298",27,"College"
"26299",27,"College"
"26300",27,"College"
"26301",27,"College"
"26302",27,"College"
"26303",27,"College"
"26304",27,"College"
"26305",27,"College"
"26306",27,"College"
"26307",27,"College"
"26308",27,"College"
"26309",27,"College"
"26310",27,"College"
"26311",27,"College"
"26312",27,"College"
"26313",27,"College"
"26314",27,"College"
"26315",27,"College"
"26316",27,"College"
"26317",27,"College"
"26318",27,"College"
"26319",27,"College"
"26320",27,"College"
"26321",27,"College"
"26322",27,"College"
"26323",27,"College"
"26324",27,"College"
"26325",27,"College"
"26326",27,"College"
"26327",27,"College"
"26328",27,"College"
"26329",27,"College"
"26330",27,"College"
"26331",27,"College"
"26332",27,"College"
"26333",27,"College"
"26334",27,"College"
"26335",27,"College"
"26336",27,"College"
"26337",27,"College"
"26338",27,"College"
"26339",27,"College"
"26340",27,"College"
"26341",27,"College"
"26342",27,"College"
"26343",27,"College"
"26344",27,"College"
"26345",27,"College"
"26346",27,"College"
"26347",27,"College"
"26348",27,"College"
"26349",27,"College"
"26350",27,"College"
"26351",27,"College"
"26352",27,"College"
"26353",27,"College"
"26354",27,"College"
"26355",27,"College"
"26356",27,"College"
"26357",27,"College"
"26358",27,"College"
"26359",27,"College"
"26360",27,"College"
"26361",27,"College"
"26362",27,"College"
"26363",27,"College"
"26364",27,"College"
"26365",27,"College"
"26366",27,"College"
"26367",27,"College"
"26368",27,"College"
"26369",27,"College"
"26370",27,"College"
"26371",27,"College"
"26372",27,"College"
"26373",27,"College"
"26374",27,"College"
"26375",27,"College"
"26376",27,"College"
"26377",27,"College"
"26378",27,"College"
"26379",27,"College"
"26380",27,"College"
"26381",27,"College"
"26382",27,"College"
"26383",27,"College"
"26384",27,"College"
"26385",27,"College"
"26386",27,"College"
"26387",27,"College"
"26388",27,"College"
"26389",27,"College"
"26390",27,"College"
"26391",27,"College"
"26392",27,"College"
"26393",27,"College"
"26394",27,"College"
"26395",27,"College"
"26396",27,"College"
"26397",27,"College"
"26398",27,"College"
"26399",27,"College"
"26400",27,"College"
"26401",27,"College"
"26402",27,"College"
"26403",27,"College"
"26404",27,"College"
"26405",27,"College"
"26406",27,"College"
"26407",27,"College"
"26408",27,"College"
"26409",27,"College"
"26410",27,"College"
"26411",27,"College"
"26412",27,"College"
"26413",27,"College"
"26414",27,"College"
"26415",27,"College"
"26416",27,"College"
"26417",27,"College"
"26418",27,"College"
"26419",27,"College"
"26420",27,"College"
"26421",27,"College"
"26422",27,"College"
"26423",27,"College"
"26424",27,"College"
"26425",27,"College"
"26426",27,"College"
"26427",27,"College"
"26428",27,"College"
"26429",27,"College"
"26430",27,"College"
"26431",27,"College"
"26432",27,"College"
"26433",27,"College"
"26434",27,"College"
"26435",27,"College"
"26436",27,"College"
"26437",27,"College"
"26438",27,"College"
"26439",27,"College"
"26440",27,"College"
"26441",27,"College"
"26442",27,"College"
"26443",27,"College"
"26444",27,"College"
"26445",27,"College"
"26446",27,"College"
"26447",27,"College"
"26448",27,"College"
"26449",27,"College"
"26450",27,"College"
"26451",27,"College"
"26452",27,"College"
"26453",27,"College"
"26454",27,"College"
"26455",27,"College"
"26456",27,"College"
"26457",27,"College"
"26458",27,"College"
"26459",27,"College"
"26460",27,"College"
"26461",27,"College"
"26462",27,"College"
"26463",27,"College"
"26464",27,"College"
"26465",27,"College"
"26466",27,"College"
"26467",27,"College"
"26468",27,"College"
"26469",27,"College"
"26470",27,"College"
"26471",27,"College"
"26472",27,"College"
"26473",27,"College"
"26474",27,"College"
"26475",27,"College"
"26476",27,"College"
"26477",27,"College"
"26478",27,"College"
"26479",27,"College"
"26480",27,"College"
"26481",27,"College"
"26482",27,"College"
"26483",27,"College"
"26484",27,"College"
"26485",27,"College"
"26486",27,"College"
"26487",27,"College"
"26488",27,"College"
"26489",27,"College"
"26490",27,"College"
"26491",27,"College"
"26492",27,"College"
"26493",27,"College"
"26494",27,"College"
"26495",27,"College"
"26496",27,"College"
"26497",27,"College"
"26498",27,"College"
"26499",27,"College"
"26500",27,"College"
"26501",27,"College"
"26502",27,"College"
"26503",27,"College"
"26504",27,"College"
"26505",27,"College"
"26506",27,"College"
"26507",27,"College"
"26508",27,"College"
"26509",27,"College"
"26510",27,"College"
"26511",27,"College"
"26512",27,"College"
"26513",27,"College"
"26514",27,"College"
"26515",27,"College"
"26516",27,"College"
"26517",27,"College"
"26518",27,"College"
"26519",27,"College"
"26520",27,"College"
"26521",27,"College"
"26522",27,"College"
"26523",27,"College"
"26524",27,"College"
"26525",27,"College"
"26526",27,"College"
"26527",27,"College"
"26528",27,"College"
"26529",27,"College"
"26530",27,"College"
"26531",27,"College"
"26532",27,"College"
"26533",27,"College"
"26534",27,"College"
"26535",27,"College"
"26536",27,"College"
"26537",27,"College"
"26538",27,"College"
"26539",27,"College"
"26540",27,"College"
"26541",27,"College"
"26542",27,"College"
"26543",27,"College"
"26544",27,"College"
"26545",27,"College"
"26546",27,"College"
"26547",27,"College"
"26548",27,"College"
"26549",27,"College"
"26550",27,"College"
"26551",27,"College"
"26552",27,"College"
"26553",27,"College"
"26554",27,"College"
"26555",27,"College"
"26556",27,"College"
"26557",27,"College"
"26558",27,"College"
"26559",27,"College"
"26560",27,"College"
"26561",27,"College"
"26562",27,"College"
"26563",27,"College"
"26564",27,"College"
"26565",27,"College"
"26566",27,"College"
"26567",27,"College"
"26568",27,"College"
"26569",27,"College"
"26570",27,"College"
"26571",27,"College"
"26572",27,"College"
"26573",27,"College"
"26574",27,"College"
"26575",27,"College"
"26576",27,"College"
"26577",27,"College"
"26578",27,"College"
"26579",27,"College"
"26580",27,"College"
"26581",27,"College"
"26582",27,"College"
"26583",27,"College"
"26584",27,"College"
"26585",27,"College"
"26586",27,"College"
"26587",27,"College"
"26588",27,"College"
"26589",27,"College"
"26590",27,"College"
"26591",27,"College"
"26592",27,"College"
"26593",27,"College"
"26594",27,"College"
"26595",27,"College"
"26596",27,"College"
"26597",27,"College"
"26598",27,"College"
"26599",27,"College"
"26600",27,"College"
"26601",27,"College"
"26602",27,"College"
"26603",27,"College"
"26604",27,"College"
"26605",27,"College"
"26606",27,"College"
"26607",27,"College"
"26608",27,"College"
"26609",27,"College"
"26610",27,"College"
"26611",27,"College"
"26612",27,"College"
"26613",27,"College"
"26614",27,"College"
"26615",27,"College"
"26616",27,"College"
"26617",27,"College"
"26618",27,"College"
"26619",27,"College"
"26620",27,"College"
"26621",27,"College"
"26622",27,"College"
"26623",27,"College"
"26624",27,"College"
"26625",27,"College"
"26626",27,"College"
"26627",27,"College"
"26628",27,"College"
"26629",27,"College"
"26630",27,"College"
"26631",27,"College"
"26632",27,"College"
"26633",27,"College"
"26634",27,"College"
"26635",27,"College"
"26636",27,"College"
"26637",27,"College"
"26638",27,"College"
"26639",27,"College"
"26640",27,"College"
"26641",27,"College"
"26642",27,"College"
"26643",27,"College"
"26644",27,"College"
"26645",27,"College"
"26646",27,"College"
"26647",27,"College"
"26648",27,"College"
"26649",27,"College"
"26650",27,"College"
"26651",27,"College"
"26652",27,"College"
"26653",27,"College"
"26654",27,"College"
"26655",27,"College"
"26656",27,"College"
"26657",27,"College"
"26658",27,"College"
"26659",27,"College"
"26660",27,"College"
"26661",27,"College"
"26662",27,"College"
"26663",27,"College"
"26664",27,"College"
"26665",27,"College"
"26666",27,"College"
"26667",27,"College"
"26668",27,"College"
"26669",27,"College"
"26670",27,"College"
"26671",27,"College"
"26672",27,"College"
"26673",27,"College"
"26674",27,"College"
"26675",27,"College"
"26676",27,"College"
"26677",27,"College"
"26678",27,"College"
"26679",27,"College"
"26680",27,"College"
"26681",27,"College"
"26682",27,"College"
"26683",27,"College"
"26684",27,"College"
"26685",27,"College"
"26686",27,"College"
"26687",27,"College"
"26688",27,"College"
"26689",27,"College"
"26690",27,"College"
"26691",27,"College"
"26692",27,"College"
"26693",27,"College"
"26694",27,"College"
"26695",27,"College"
"26696",27,"College"
"26697",27,"College"
"26698",27,"College"
"26699",27,"College"
"26700",27,"College"
"26701",27,"College"
"26702",27,"College"
"26703",27,"College"
"26704",27,"College"
"26705",27,"College"
"26706",27,"College"
"26707",27,"College"
"26708",27,"College"
"26709",27,"College"
"26710",27,"College"
"26711",27,"College"
"26712",27,"College"
"26713",27,"College"
"26714",27,"College"
"26715",27,"College"
"26716",27,"College"
"26717",27,"College"
"26718",27,"College"
"26719",27,"College"
"26720",27,"College"
"26721",27,"College"
"26722",27,"College"
"26723",27,"College"
